IDENTIFIER,TITLE
CMFPEQDAMM19F,FPI AUM in Equity (Metals & Mining) - Fortnightly (USD) - Old Classification
CMFPEQDAMP19F,FPI AUM in Equity (Marine Port & Services) - Fortnightly (USD) - Old Classification
CMFPEQDARH19F,FPI AUM in Equity (Roads & Highways) - Fortnightly (USD) - Old Classification
CMFPEQDART19F,FPI AUM in Equity (Retailing) - Fortnightly (USD) - Old Classification
CMFPEQDASG19F,FPI AUM in Equity (Sovereign) - Fortnightly (USD) - Old Classification
CMFPEQDATE19F,FPI AUM in Equity (Telecommunications Equipment) - Fortnightly (USD) - Old Classification
CMFPEQDFAR19F,FPI Net Investment in Equity (Airlines) - Fortnightly (USD) - Old Classification
CMFPEQDFFM19F,FPI Net Investment in Equity (Forest Materials) - Fortnightly (USD) - Old Classification
BKLBRTINDP11F,Scheduled Commercial Banks Investments-Deposit Ratio
CMFPDVDFTT11F,FPI Net Investment in Debt VRR (Total) - Fortnightly (USD)
CMFPEQDACD19F,FPI AUM in Equity (Consumer Durables) - Fortnightly (USD) - Old Classification
CMFPEQDATH19F,FPI AUM in Equity (Hardware Technology & Equipment) - Fortnightly (USD) - Old Classification
CMFPEQDFHP19F,FPI Net Investment in Equity (Household & Personal Products) - Fortnightly (USD) - Old Classification
CMFPEQDFMM19F,FPI Net Investment in Equity (Metals & Mining) - Fortnightly (USD) - Old Classification
CMFPEQDFMP19F,FPI Net Investment in Equity (Marine Port & Services) - Fortnightly (USD) - Old Classification
CMFPEQDFOF19F,FPI Net Investment in Equity (Other Financial Services) - Fortnightly (USD) - Old Classification
CMFPEQDFRH19F,FPI Net Investment in Equity (Roads & Highways) - Fortnightly (USD) - Old Classification
CMFPEQDFSH19F,FPI Net Investment in Equity (Shipping) - Fortnightly (USD) - Old Classification
CMFPEQDFST19F,FPI Net Investment in Equity (Surface Transportation) - Fortnightly (USD) - Old Classification
CMFPEQDFTH19F,FPI Net Investment in Equity (Hardware Technology & Equipment) - Fortnightly (USD) - Old Classification
CMFPEQDFTS19F,FPI Net Investment in Equity (Telecom Services) - Fortnightly (USD) - Old Classification
CMFPEQDFTT19F,FPI Net Investment in Equity (Total) - Fortnightly (USD) - Old Classification
CMFPEQDPNP11M,FPI Net Purchases in Primary Market - Equity  (USD)
CMFPEQDSNP11D,"FPI Net Purchases in Secondary Market - Equity  (USD, Daily)"
CMFPEQRAAR19F,FPI AUM in Equity (Airlines) - Fortnightly (INR) - Old Classification
CMFPEQRAAS19F,FPI AUM in Equity (Airport Services) - Fortnightly (INR) - Old Classification
CMFPEQRAAU19F,FPI AUM in Equity (Autos) - Fortnightly (INR) - Old Classification
CMFPEQRABK19F,FPI AUM in Equity (Banks) - Fortnightly (INR) - Old Classification
CMFPEQRACS19F,FPI AUM in Equity (Commercial Services & Supplies) - Fortnightly (INR) - Old Classification
CMFPEQRAFM19F,FPI AUM in Equity (Forest Materials) - Fortnightly (INR) - Old Classification
CMFPEQRART19F,FPI AUM in Equity (Retailing) - Fortnightly (INR) - Old Classification
CMFPEQRASG19F,FPI AUM in Equity (Sovereign) - Fortnightly (INR) - Old Classification
CMFPEQRATP19F,FPI AUM in Equity (Transport Related Services) - Fortnightly (INR) - Old Classification
CMFPEQREOU11M,Equity Assets under Custody of FPIs - Entities owned at least 75% by University Funds
CMFPEQRFCD19F,FPI Net Investment in Equity (Consumer Durables) - Fortnightly (INR) - Old Classification
CMFPEQRFCG19F,FPI Net Investment in Equity (Capital Goods) - Fortnightly (INR) - Old Classification
CMFPEQRFCH19F,FPI Net Investment in Equity (Chemicals) - Fortnightly (INR) - Old Classification
CMFPEQRFCS19F,FPI Net Investment in Equity (Commercial Services & Supplies) - Fortnightly (INR) - Old Classification
CMFPEQRFFB19F,"FPI Net Investment in Equity (Food, Beverages & Tobacco) - Fortnightly (INR) - Old Classification"
CMFPEQRFIN19F,FPI Net Investment in Equity (Insurance) - Fortnightly (INR) - Old Classification
CMFPEQRFOF19F,FPI Net Investment in Equity (Other Financial Services) - Fortnightly (INR) - Old Classification
CMFPEQRFRL19F,FPI Net Investment in Equity (Realty) - Fortnightly (INR) - Old Classification
CMFPEQRFSG19F,FPI Net Investment in Equity (Sovereign) - Fortnightly (INR) - Old Classification
CMFPEQRFST19F,FPI Net Investment in Equity (Surface Transportation) - Fortnightly (INR) - Old Classification
CMFPEQRFTR19F,FPI Net Investment in Equity (Transportation) - Fortnightly (INR) - Old Classification
CMFPEQRFTX19F,"FPI Net Investment in Equity (Textiles, Apparels & Accessories) - Fortnightly (INR) - Old Classification"
CMFPEQRFUT19F,FPI Net Investment in Equity (Utilities) - Fortnightly (INR) - Old Classification
CMFPEQRIMO11M,"Equity Assets under Custody of FPIs - International, Multilateral Organisations"
CMFPEQRIND11M,Equity Assets under Custody of FPIs - Individuals
CMFPEQRINM11M,Equity Assets under Custody of FPIs - Investment Manager
CMFPEQRINS11M,Equity Assets under Custody of FPIs - Insurance Entity
CMFPEQRPFM11M,Equity Assets under Custody of FPIs - Portfolio Manager
CMFPEQRPGP11D,"FPI Gross Purchases in Primary Market - Equity  (Rs, Daily)"
CMFPEQRREB11M,Equity Assets under Custody of FPIs - Other Regulated entity investing on behalf of clients
CMFPEQRSGP11M,FPI Gross Purchases in Secondary Market - Equity (Rs)
CMFPEQRSGS11M,FPI Gross Sales in Secondary Market - Equity  (Rs)
CMFPEQRSNP11D,"FPI Net Purchases in Secondary Market - Equity  (Rs, Daily)"
CMFPEQRTGS11D,"FPI Total Sales - Equity  (Rs, Daily)"
CMFPEQRTNP11D,"FPI Total Net Purchases - Equity  (Rs, Daily)"
CMFPEQRTNP11M,FPI Total Net Purchases - Equity  (Rs)
CMFPEQRUNF11M,Equity Assets under Custody of FPIs - University Fund
CMFPEQRURF11M,Equity Assets under Custody of FPIs - Unregulated Funds
CMFPEQRURG11M,"Equity Assets under Custody of FPIs - Unregulated Funds - Partnership, Trust"
CMFPHBDPNP11D,"FPI Net Purchases in Primary Market - Hybrid  (USD, Daily)"
CMFPHBDTNP11D,"FPI Total Net Purchases - Hybrid  (USD, Daily)"
CMFPHBDTNP11M,FPI Total Net Purchases - Hybrid  (USD)
CMFPHBRATT11F,FPI AUM in Hybrid (Total) - Fortnightly (Rs)
CMFPHBRPGS11M,FPI Gross Sales in Primary Market - Hybrid  (Rs)
CMFPHBRTGP11D,"FPI Total Purchases - Hybrid  (Rs, Daily)"
CMFPHBRTGP11M,FPI Total Purchases - Hybrid  (Rs)
CMFPHBRTGS11D,"FPI Total Sales - Hybrid  (Rs, Daily)"
CMFPHBRTNP11D,"FPI Total Net Purchases - Hybrid  (Rs, Daily)"
CMFPHBRTNP11M,FPI Total Net Purchases - Hybrid  (Rs)
CMFPHYRBNK11M,Hybrid Assets under Custody of FPIs - Banks
CMFPHYRBRD11M,Hybrid Assets under Custody of FPIs - Broker Dealer
CMFPHYREON11M,Hybrid Assets under Custody of FPIs - Entities owned at least 75% by University Endowments
CMFPHYRINS11M,Hybrid Assets under Custody of FPIs - Insurance Entity
CMFPHYROAF11M,Hybrid Assets under Custody of FPIs - Other Appropriately Regulated Funds (Non Cat I FPI)
CMFPHYRUNF11M,Hybrid Assets under Custody of FPIs - University Fund
CMFPTFDTNP11D,"FPI Total Net Purchases (USD, Daily)"
CMFPTTRAMC11M,Assets under Custody of FPIs - Asset Management Company
CMFPTTRBNK11M,Assets under Custody of FPIs - Banks
CMFPTTRECO11M,Assets under Custody of FPIs - Entities with Cat I FPI Investment Manager
CMFPTTREOP11M,Assets under Custody of FPIs - Entities owned at least 75% by Pension Funds
CMFPTTRFMO11M,Assets under Custody of FPIs - Family Office
CMFPTTROAF11M,Assets under Custody of FPIs - Other Appropriately Regulated Funds (Non Cat I FPI)
CMFPTTRPNF11M,Assets under Custody of FPIs - Pension Fund
CMFPTTRSKE11M,Assets under Custody of FPIs - Stock Exchanges
CMFPTTRURG11M,"Assets under Custody of FPIs - Unregulated Funds - Partnership, Trust"
CMMFAGEAUM03Q,Assets under Management in All Schemes - between 1 - 3 months old
CMMFAGEAUM11Q,Assets under Management in All Schemes - all age categories
CMMFAGEAUM24Q,Assets under Management in All Schemes - between 12 - 24 months old
CMMFAGENEQ03Q,Assets under Management in Non-Equity Schemes - between 1 - 3 months old
CMMFAGENEQ06Q,Assets under Management in Non-Equity Schemes - between 3 - 6 months old
CMMFAUMBAL11M,Assets under Management of Mutual Funds in Balanced Funds
CMMFAUMBAL11Q,"Average Assets under management in Balanced schemes (Quarterly, Statewise)"
CMMFAUMBHF11M,Assets under Management of Balanced Hybrid Fund/Aggressive Hybrid Funds of Mutual Funds
CMMFAUMCBF11M,Assets under Management of Corporate Bond Funds of Mutual Funds
CMMFAUMDBF11M,Assets under Management of Dynamic Bond Funds of Mutual Funds
CMMFAUMDYF11M,Assets under Management of Dividend Yield Funds of Mutual Funds
CMMFAUMFFI11Q,"Average Assets under management in Fund of Fund schemes investing domestically (Quarterly, Statewise)"
CMMFAUMGDE11M,Assets under Management of Mutual Funds in Gold ETFs
CMMFAUMGIL11M,Assets under Management of Gilt Funds (other than 10-year constant duration) of Mutual Funds
CMMFAUMGLT11M,Assets under Management of Mutual Funds in Gilt Funds
CMMFAUMGOL11Q,"Average Assets under management in Gold ETF schemes (Quarterly, Statewise)"
CMMFAUMIDX11M,Assets under Management of Index Funds of Mutual Funds
CMMFAUMINC11M,Assets under Management of Mutual Funds in Income Funds
CMMFAUMMDF11M,Assets under Management of Medium Duration Funds of Mutual Funds
CMMFAUMMID11M,Assets under Management of Mid Cap Funds of Mutual Funds
CMMFAUMONF11M,Assets under Management of Overnight Funds of Mutual Funds
CMMFAUMOTE11M,Assets under Management of Mutual Funds in Non-Gold ETFs
CMMFAUMSTF11M,Assets under Management of Sectoral/Thematic Funds of Mutual Funds
CMMFAUMVCF11M,Assets under Management of Value Fund/Contra Funds of Mutual Funds
CMMFEINGDE11M,Inflows into Gold ETFs of Mutual Funds - existing schemes
CMMFEINGLT11M,Inflows into Gilt Funds of Mutual Funds - existing schemes
CMMFEININF11M,Inflows into Infrastructure Debt Funds of Mutual Funds - existing schemes
CMMFEINTOT11M,Inflows into All Funds of Mutual Funds - existing schemes
CMMFNALCOR11Q,Number of Folios in All Funds - Corporates (discontinued)
CMMFNBAFII11Q,Number of Folios in Balanced Funds - Foreign Portfolio Investors (discontinued)
CMMFNBAHNI11Q,Number of Folios in Balanced Funds - High Networth Individuals (discontinued)
CMMFNEQFII11Q,Number of Folios in Equity Funds - Foreign Portfolio Investors (discontinued)
CMMFNEQRET11Q,Number of Folios in Equity Funds - Retail Individuals (discontinued)
CMMFNFFBNK11Q,Number of Folios in Fund of Funds Investing Overseas - Banks and Financial Institutions (discontinued)
CMMFNFFCOR11Q,Number of Folios in Fund of Funds Investing Overseas - Corporates (discontinued)
CMMFNFFFII11Q,Number of Folios in Fund of Funds Investing Overseas - Foreign Portfolio Investors (discontinued)
CMMFNGLBNK11Q,Number of Folios in Gilt Funds - Banks and Financial Institutions (discontinued)
CMMFNIFBAL11M,Net Inflows into Balanced Funds of Mutual Funds
CMMFNIFDAA11M,Net Inflows into Dynamic Asset Allocation/Balanced Advantage Funds of Mutual Funds - all schemes
CMMFNIFFCF11M,Net Inflows into Flexi Cap Funds of Mutual Funds - all schemes
CMMFNIFGLT11M,Net Inflows into Gilt Funds of Mutual Funds
CMMFNIFINC11M,Net Inflows into Income Funds of Mutual Funds
CMMFNIFINF11M,Net Inflows into Infrastructure Debt Funds of Mutual Funds
CMMFNIFMMF11M,Net Inflows into Money Market Funds of Mutual Funds - all schemes
CMMFNIFONF11M,Net Inflows into Overnight Funds of Mutual Funds - all schemes
CMMFNIFOTE11M,Net Inflows into Non-Gold ETFs of Mutual Funds
CMMFNINBAL11M,Inflows into Balanced Funds of Mutual Funds - new schemes
CMMFNININF11M,Inflows into Infrastructure Debt Funds of Mutual Funds - new schemes
CMMFNINOTE11M,Inflows into Non-Gold ETFs of Mutual Funds - new schemes
CMMFNLQBNK11Q,Number of Folios in Liquid Funds - Banks and Financial Institutions (discontinued)
CMMFNNGBNK11Q,Number of Folios in Non-Gold ETFs - Banks and Financial Institutions (discontinued)
CMMFNNGCOR11Q,Number of Folios in Non-Gold ETFs - Corporates (discontinued)
CMMFOUFCBF11M,Outflows from  Corporate Bond Funds of Mutual Funds - all schemes
CMMFOUFDAA11M,Outflows from  Dynamic Asset Allocation/Balanced Advantage Funds of Mutual Funds - all schemes
CMMFOUFDYF11M,Outflows from  Dividend Yield Funds of Mutual Funds - all schemes
CMMFOUFELS11M,Outflows from ELSS Funds of Mutual Funds
CMMFOUFFLT11M,Outflows from  Floater Funds of Mutual Funds - all schemes
CMMFOUFGFD11M,Outflows from  Gilt Funds with 10 year constant duration of Mutual Funds - all schemes
CMMFOUFMAA11M,Outflows from  Multi Asset Allocation Funds of Mutual Funds - all schemes
CMMFOUFMCF11M,Outflows from  Multi Cap Funds of Mutual Funds - all schemes
CMMFTINBAL11M,Inflows into Balanced Funds of Mutual Funds - all schemes
CMMFTINBPF11M,Inflows into Banking and PSU Funds of Mutual Funds - all schemes
CMMFTINCRF11M,Inflows into Credit Risk Funds of Mutual Funds - all schemes
CMMFTINEQU11M,Inflows into Equity Funds of Mutual Funds - all schemes
CMMFTINESF11M,Inflows into Equity Savings Funds of Mutual Funds - all schemes
CMMFTINFCF11M,Inflows into Flexi Cap Funds of Mutual Funds - all schemes
CMMFTINFFO11M,Inflows into Fund of Funds Investing Overseas Funds of Mutual Funds - all schemes
CMMFTINFLT11M,Inflows into Floater Funds of Mutual Funds - all schemes
CMMFTINFUF11M,Inflows into Focused Funds of Mutual Funds - all schemes
CMMFTINLDF11M,Inflows into Low Duration Funds of Mutual Funds - all schemes
CMMFTINMDF11M,Inflows into Medium Duration Funds of Mutual Funds - all schemes
CMMFTINVCF11M,Inflows into Value Fund/Contra Funds of Mutual Funds - all schemes
CMMFVALFII11Q,Assets under Management in All Funds - Foreign Portfolio Investors
CMMFVBABNK11Q,Assets under Management in Balanced Funds - Banks and Financial Institutions
CMMFVBARET11Q,Assets under Management in Balanced Funds - Retail Individuals
CMMFVDBBNK11Q,Assets under Management in Debt Funds - Banks and Financial Institutions
CMMFVDBHNI11Q,Assets under Management in Debt Funds - High Networth Individuals
CMMFVDBRET11Q,Assets under Management in Debt Funds - Retail Individuals
CMMFVEQHNI11Q,Assets under Management in Equity Funds - High Networth Individuals
CMMFVFFCOR11Q,Assets under Management in Fund of Funds Investing Overseas - Corporates
CMMFVFFHNI11Q,Assets under Management in Fund of Funds Investing Overseas - High Networth Individuals
CMMFVFFRET11Q,Assets under Management in Fund of Funds Investing Overseas - Retail Individuals
CMMFVGLFII11Q,Assets under Management in Gilt Funds - Foreign Portfolio Investors
CMMFVGLRET11Q,Assets under Management in Gilt Funds - Retail Individuals
CMMFVGOCOR11Q,Assets under Management in Gold ETFs - Corporates
CMMFVGOFII11Q,Assets under Management in Gold ETFs - Foreign Portfolio Investors
CMMFVGOHNI11Q,Assets under Management in Gold ETFs - High Networth Individuals
CMMFVLQALL11Q,Assets under Management in Liquid Funds - All Investor Categories
CMMFVNGBNK11Q,Assets under Management in Non-Gold ETFs - Banks and Financial Institutions
CMMFVNGCOR11Q,Assets under Management in Non-Gold ETFs - Corporates
CMMFVNGRET11Q,Assets under Management in Non-Gold ETFs - Retail Individuals
CMMMCP1A3Y11D,Corporate Bond Spread A rated 3 year
CMMMCPISCH11M,Commercial Paper (CP) issued during the month - Chemicals Sector
CMMMCPISIC11M,Commercial Paper (CP) issued during the month - Infra & Construction Sector
CMMMCPISRE11M,Commercial Paper (CP) issued during the month - Real Estate Sector
CMMMCPISTE11M,Commercial Paper (CP) issued during the month - Telecom Sector
CMMMISSTBS82Z,Issue of 182-day treasury bills (value)
CMMMISSTBS91Z,Issue of 91-day treasury bills (value)
CMMMMKTRRT11D,Daily Average Market Repo Rate
CMMMNB1A3Y11D,NBFC Bond Spread A rated 3 year
CMMMNB1A5Y11D,NBFC Bond Spread A rated 5 year
CMMMNB3A3Y11D,NBFC Bond Spread AAA rated 3 year
CMMMNB3A5Y11D,NBFC Bond Spread AAA rated 5 year
COVID19AURCUMDEA,Cumulative number of COVID19 deaths in  Aurangabad District
COVID19JGNCUMPOS,Cumulative number of COVID19 positive cases in  Jalgaon District
COVID19KOLCUMPOS,Cumulative number of COVID19 positive cases in  Kolhapur District
CMFPEQRFSH19F,FPI Net Investment in Equity (Shipping) - Fortnightly (INR) - Old Classification
CMFPEQRFTS19F,FPI Net Investment in Equity (Telecom Services) - Fortnightly (INR) - Old Classification
CMFPHYRURF11M,Hybrid Assets under Custody of FPIs - Unregulated Funds
CMMFNIFLQD11M,Net Inflows into Liquid Funds of Mutual Funds - all schemes
COVID19LATCUMPOS,Cumulative number of COVID19 positive cases in  Latur District
COVID19MAHCUMREC,Cumulative number of COVID19 recovered in Maharashtra
COVID19MAHHOMEQR,Number of COVID19 related home Quarantined people in Maharashtra
COVID19MAHNEWBMC,Number of New COVID19 positive cases in BMC
COVID19MAHNEWDTH,Number of New COVID19 deaths in Maharashtra
COVID19MAHNEWKDC,Number of New COVID19 positive cases in KDMC
COVID19MAHNEWMMC,Number of New COVID19 positive cases in MMC
COVID19MAHNEWNMC,Number of New COVID19 positive cases in NMMC
COVID19MAHNEWVVC,Number of New COVID19 positive cases in VVMC
COVID19MUMCUMPOSGN,Cumulative number of COVID19 cases in  BMC GN Ward
COVID19MUMCUMPOSPN,Cumulative number of COVID19 cases in  BMC PN Ward
COVID19MUMCUMPOSRN,Cumulative number of COVID19 cases in  BMC RN Ward
COVID19MUMCUMPOSRS,Cumulative number of COVID19 cases in  BMC RS Ward
COVID19NAGCUMDEA,Cumulative number of COVID19 deaths in  Nagpur District
COVID19OSMCUMPOS,Cumulative number of COVID19 positive cases in  Osmanabad District
COVID19MUMCUMPOSFN,Cumulative number of COVID19 cases in  BMC FN Ward
COVID19PARCUMDEA,Cumulative number of COVID19 deaths in  Parbhani District
COVID19PARCUMPOS,Cumulative number of COVID19 positive cases in  Parbhani District
COVID19RATCUMPOS,Cumulative number of COVID19 positive cases in  Ratnagiri District
COVID19SANCUMPOS,Cumulative number of COVID19 positive cases in  Sangli District
CPDMCIICCB11M,National Coal Index - Coking Coal (bottom grade)
CPDMCIINCK11M,National Coal Index - Coking Coal
CPDMCIINNK11M,National Coal Index - Non-Coking Coal
CPDMCPGG0711M,Domestic Non-Coking Coal Price (GCV Band between 5200 and 5500)
CPDMCPGS0111M,Domestic Coking Coal Price (Steel Grade 1 - ash content less than 15 percent)
CPDMCPGS0211M,Domestic Coking Coal Price (Steel Grade 1 - ash content between 15 - 18 percent)
CPDMCPGW0111M,Domestic Coking Coal Price (Washery Grade 1 - ash content between 18 - 21 percent)
CPDMCPGW0411M,Domestic Coking Coal Price (Washery Grade 1 - ash content between 28 - 35 percent)
CPDMFDRATA11M,Domestic Average (modal) Retail Prices - Atta (Wheat)
CPDMFDRMAS11M,Domestic Average (modal) Retail Prices - Masoor Dal
CPDMFDRMUO11M,Domestic Average (modal) Retail Prices - Mustard Oil
CPDMFDRPOT11M,Domestic Average (modal) Retail Prices - Potato
CPDMFDRSUG11M,Domestic Average (modal) Retail Prices - Sugar
CPDMFDRURD11M,Domestic Average (modal) Retail Prices - Urad Dal
CPDMFDRVAN11M,Domestic Average (modal) Retail Prices - Vanaspati
